GAME_DATE,SEASON_ID,Game_ID,Player_ID,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
2016-12-06,22016,0021600318,1627735,MEM vs. PHI,W,24,2,6,0.333,0,1,0.0,7,8,0.875,0,1,1,2,0,0,3,5,11,-2,1
2016-12-05,22016,0021600310,1627735,MEM @ NOP,W,21,1,5,0.2,0,1,0.0,2,2,1.0,0,1,1,3,0,0,0,1,4,-10,1
2016-12-03,22016,0021600295,1627735,MEM vs. LAL,W,20,2,7,0.286,0,1,0.0,3,4,0.75,0,2,2,9,3,1,2,2,7,6,1
2016-12-01,22016,0021600278,1627735,MEM vs. ORL,W,18,3,7,0.429,0,1,0.0,2,2,1.0,1,3,4,2,0,0,0,1,8,-4,1
2016-11-30,22016,0021600268,1627735,MEM @ TOR,L,24,1,7,0.143,0,1,0.0,0,0,0.0,0,3,3,2,0,0,3,4,2,-3,1
2016-11-28,22016,0021600257,1627735,MEM vs. CHA,L,15,3,5,0.6,0,2,0.0,0,2,0.0,1,2,3,3,0,1,1,3,6,-6,1
2016-11-25,22016,0021600233,1627735,MEM vs. MIA,L,13,2,5,0.4,0,0,0.0,1,2,0.5,1,0,1,0,0,0,1,0,5,5,1
2016-11-19,22016,0021600190,1627735,MEM vs. MIN,W,2,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,1,0,0,0,0,1,1
2016-11-18,22016,0021600180,1627735,MEM @ DAL,W,4,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,1
2016-11-12,22016,0021600137,1627735,MEM @ MIL,L,12,1,2,0.5,0,1,0.0,0,0,0.0,0,1,1,1,0,0,2,1,2,-8,1
2016-11-04,22016,0021600074,1627735,MEM vs. LAC,L,14,1,5,0.2,0,1,0.0,0,0,0.0,1,1,2,2,0,0,4,2,2,-10,1
2016-11-02,22016,0021600060,1627735,MEM vs. NOP,W,24,2,5,0.4,0,0,0.0,0,0,0.0,0,3,3,5,0,0,0,2,4,-15,1
2016-11-01,22016,0021600052,1627735,MEM @ MIN,L,23,2,8,0.25,0,4,0.0,4,4,1.0,1,2,3,1,3,0,5,1,8,-31,1
2016-10-30,22016,0021600039,1627735,MEM vs. WAS,W,18,0,5,0.0,0,0,0.0,0,0,0.0,0,0,0,4,2,0,0,1,0,-3,1
2016-10-29,22016,0021600028,1627735,MEM @ NYK,L,22,2,4,0.5,1,1,1.0,0,0,0.0,0,2,2,3,0,0,2,1,5,-10,1
2016-10-26,22016,0021600009,1627735,MEM vs. MIN,W,25,3,8,0.375,1,2,0.5,0,0,0.0,2,3,5,6,3,3,1,2,7,3,1
2017-03-24,22016,0021601076,2571,PHX @ BOS,L,30,5,12,0.417,1,3,0.333,0,0,0.0,1,4,5,0,1,0,2,1,11,1,1
2017-03-23,22016,0021601067,2571,PHX @ BKN,L,31,4,13,0.308,0,2,0.0,3,4,0.75,1,5,6,1,1,0,1,2,11,-29,1
2017-03-21,22016,0021601053,2571,PHX @ MIA,L,18,4,7,0.571,1,2,0.5,4,4,1.0,0,1,1,1,0,0,1,2,13,-10,1
2017-03-15,22016,0021601012,2571,PHX vs. SAC,L,10,2,6,0.333,0,0,0.0,0,0,0.0,0,2,2,1,0,0,0,1,4,3,2
2017-03-12,22016,0021600988,2571,PHX vs. POR,L,18,3,6,0.5,0,1,0.0,1,1,1.0,0,0,0,1,0,0,0,3,7,5,1
2017-03-11,22016,0021600982,2571,PHX @ DAL,W,15,2,5,0.4,0,1,0.0,0,0,0.0,0,0,0,1,1,0,2,2,4,-12,1
2017-03-09,22016,0021600964,2571,PHX vs. LAL,L,16,2,7,0.286,1,3,0.333,0,0,0.0,1,0,1,2,2,0,1,1,5,-4,1
2017-03-07,22016,0021600948,2571,PHX vs. WAS,L,23,3,9,0.333,2,6,0.333,4,4,1.0,0,2,2,3,1,1,3,2,12,3,1
2017-03-05,22016,0021600929,2571,PHX vs. BOS,W,13,1,8,0.125,0,2,0.0,0,0,0.0,2,1,3,0,0,0,2,1,2,-8,1
2017-03-03,22016,0021600916,2571,PHX vs. OKC,W,20,5,9,0.556,1,4,0.25,3,3,1.0,0,1,1,2,0,0,0,0,14,8,1
2017-03-02,22016,0021600907,2571,PHX vs. CHA,W,23,7,11,0.636,1,4,0.25,1,1,1.0,0,4,4,1,2,0,4,6,16,21,1
2017-02-28,22016,0021600892,2571,PHX @ MEM,L,15,3,5,0.6,0,1,0.0,2,2,1.0,0,1,1,0,0,0,4,2,8,-11,1
2017-02-26,22016,0021600875,2571,PHX @ MIL,L,18,3,7,0.429,0,1,0.0,0,0,0.0,0,1,1,3,0,0,1,1,6,0,1
2017-02-24,22016,0021600859,2571,PHX @ CHI,L,16,3,7,0.429,1,4,0.25,1,1,1.0,0,3,3,3,0,1,0,2,8,7,1
2017-02-15,22016,0021600844,2571,PHX vs. LAL,W,10,3,4,0.75,0,0,0.0,1,1,1.0,0,0,0,2,0,1,1,0,7,7,1
2017-02-13,22016,0021600829,2571,PHX vs. NOP,L,11,1,4,0.25,0,0,0.0,0,0,0.0,0,1,1,1,0,0,0,1,2,-1,1
2017-02-11,22016,0021600812,2571,PHX @ HOU,L,20,4,11,0.364,1,3,0.333,3,4,0.75,0,3,3,0,0,0,0,0,12,-3,1
2017-02-10,22016,0021600807,2571,PHX vs. CHI,W,13,1,5,0.2,1,2,0.5,0,0,0.0,0,0,0,0,1,0,0,0,3,-2,1
2017-02-08,22016,0021600788,2571,PHX @ MEM,L,17,2,11,0.182,0,4,0.0,0,0,0.0,1,3,4,1,1,1,1,2,4,2,1
2017-02-06,22016,0021600774,2571,PHX @ NOP,L,20,5,7,0.714,2,2,1.0,2,2,1.0,0,2,2,2,1,0,0,2,14,9,1
2017-02-04,22016,0021600761,2571,PHX vs. MIL,L,10,2,4,0.5,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,0,4,-9,1
2017-02-03,22016,0021600753,2571,PHX @ SAC,W,14,0,2,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,1,2,0,-3,1
2017-02-01,22016,0021600739,2571,PHX vs. LAC,L,20,3,9,0.333,0,0,0.0,3,4,0.75,1,2,3,1,0,0,1,2,9,-6,1
2017-01-28,22016,0021600709,2571,PHX vs. DEN,L,16,4,6,0.667,1,1,1.0,0,0,0.0,0,2,2,3,1,0,2,3,9,6,1
2017-01-26,22016,0021600692,2571,PHX @ DEN,L,9,2,3,0.667,0,0,0.0,0,0,0.0,0,1,1,1,0,0,0,0,4,11,1
2017-01-24,22016,0021600679,2571,PHX vs. MIN,L,4,0,2,0.0,0,1,0.0,0,0,0.0,0,1,1,1,0,0,0,1,0,4,1
2017-01-19,22016,0021600636,2571,PHX @ CLE,L,4,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,1,0,-7,1
2017-01-16,22016,0021600620,2571,PHX vs. UTA,L,16,2,3,0.667,0,1,0.0,0,0,0.0,0,3,3,2,0,1,2,0,4,-5,1
2017-01-14,22016,0021600605,2571,PHX vs. SAS,W,6,1,4,0.25,0,0,0.0,0,0,0.0,0,1,1,1,0,0,1,0,2,-4,1
2017-01-12,22016,0021600591,2571,PHX vs. DAL,L,17,2,5,0.4,0,0,0.0,0,0,0.0,0,2,2,2,0,0,0,1,4,1,1
2017-01-08,22016,0021600565,2571,PHX vs. CLE,L,4,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,2,1,0,-6,1
2017-01-05,22016,0021600541,2571,PHX @ DAL,W,14,1,7,0.143,1,2,0.5,2,2,1.0,0,1,1,1,1,0,0,4,5,-1,1
2017-01-03,22016,0021600527,2571,PHX vs. MIA,W,13,4,5,0.8,2,2,1.0,0,0,0.0,0,0,0,1,1,0,1,3,10,0,1
2017-01-02,22016,0021600519,2571,PHX @ LAC,L,9,1,5,0.2,0,1,0.0,2,2,1.0,1,0,1,4,0,0,0,1,4,-20,1
2016-12-31,22016,0021600506,2571,PHX @ UTA,L,13,5,8,0.625,0,0,0.0,2,2,1.0,1,4,5,0,1,0,1,1,12,4,1
2016-12-29,22016,0021600490,2571,PHX vs. TOR,W,5,0,3,0.0,0,1,0.0,0,0,0.0,1,1,2,2,0,0,1,0,0,-2,1
2016-12-28,22016,0021600482,2571,PHX @ SAS,L,13,2,4,0.5,1,1,1.0,0,0,0.0,0,1,1,1,2,0,2,3,5,7,1
2016-12-26,22016,0021600467,2571,PHX @ HOU,L,12,2,3,0.667,0,0,0.0,0,0,0.0,0,0,0,3,1,0,0,1,4,0,1
2016-12-23,22016,0021600453,2571,PHX vs. PHI,W,12,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,1,1,0,0,-1,1
2016-12-21,22016,0021600435,2571,PHX vs. HOU,L,6,0,4,0.0,0,2,0.0,0,0,0.0,0,1,1,0,1,0,0,1,0,-3,1
2016-12-19,22016,0021600416,2571,PHX @ MIN,L,14,4,6,0.667,2,2,1.0,0,0,0.0,0,0,0,2,2,0,0,0,10,1,1
2016-12-17,22016,0021600399,2571,PHX @ OKC,L,10,1,5,0.2,0,1,0.0,0,0,0.0,0,0,0,0,0,0,1,0,2,-5,1
2016-12-15,22016,0021600387,2571,PHX vs. SAS,L,17,4,9,0.444,0,0,0.0,0,1,0.0,1,2,3,0,0,0,0,2,8,3,1
2016-12-13,22016,0021600372,2571,PHX vs. NYK,W,18,3,5,0.6,0,2,0.0,0,0,0.0,0,3,3,0,0,1,1,0,6,-1,1
2016-12-11,22016,0021600359,2571,PHX vs. NOP,L,33,8,14,0.571,2,5,0.4,0,0,0.0,0,3,3,0,0,0,3,4,18,-13,1
2016-12-09,22016,0021600344,2571,PHX @ LAL,W,29,8,16,0.5,5,7,0.714,0,0,0.0,0,2,2,4,2,0,0,0,21,6,1
2016-12-07,22016,0021600329,2571,PHX vs. IND,L,12,5,7,0.714,0,1,0.0,0,0,0.0,0,1,1,0,1,1,0,1,10,-6,1
2016-12-06,22016,0021600320,2571,PHX @ UTA,L,21,5,10,0.5,2,3,0.667,1,1,1.0,0,3,3,1,1,0,1,3,13,16,1
2016-12-03,22016,0021600299,2571,PHX @ GSW,L,6,0,2,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,0,0,-9,1
2016-11-30,22016,0021600274,2571,PHX vs. ATL,W,13,4,8,0.5,0,0,0.0,0,0,0.0,0,2,2,1,0,0,0,3,8,5,1
2016-11-27,22016,0021600246,2571,PHX vs. DEN,L,8,0,3,0.0,0,1,0.0,0,0,0.0,0,1,1,0,0,0,0,1,0,-19,1
2016-11-25,22016,0021600236,2571,PHX vs. MIN,L,12,0,6,0.0,0,2,0.0,0,0,0.0,1,2,3,1,1,0,0,0,0,5,1
2016-11-23,22016,0021600214,2571,PHX @ ORL,W,16,2,3,0.667,0,0,0.0,0,0,0.0,0,2,2,0,0,0,0,1,4,4,1
2016-11-21,22016,0021600200,2571,PHX @ WAS,L,14,2,4,0.5,1,2,0.5,0,0,0.0,0,1,1,2,0,0,1,1,5,6,1
2016-11-19,22016,0021600189,2571,PHX @ PHI,L,10,1,3,0.333,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,-15,1
2016-11-18,22016,0021600176,2571,PHX @ IND,W,24,5,9,0.556,3,4,0.75,0,0,0.0,0,1,1,1,2,0,0,0,13,9,1
2016-11-16,22016,0021600166,2571,PHX @ DEN,L,18,6,8,0.75,0,0,0.0,0,0,0.0,0,1,1,1,1,0,1,1,12,-1,1
2016-11-13,22016,0021600143,2571,PHX @ GSW,L,15,5,8,0.625,1,3,0.333,0,0,0.0,0,1,1,4,0,0,1,2,11,5,1
2016-11-12,22016,0021600139,2571,PHX vs. BKN,L,6,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,1,0,0,0,0,0,-5,1
2016-11-09,22016,0021600113,2571,PHX vs. DET,W,8,2,3,0.667,1,1,1.0,0,0,0.0,1,1,2,1,0,0,0,0,5,-1,1
2016-11-08,22016,0021600103,2571,PHX @ POR,L,15,3,5,0.6,0,2,0.0,4,4,1.0,0,2,2,3,1,0,0,1,10,10,1
2016-11-06,22016,0021600092,2571,PHX @ LAL,L,14,1,5,0.2,0,1,0.0,0,0,0.0,1,1,2,1,0,0,0,2,2,8,1
2016-11-04,22016,0021600075,2571,PHX @ NOP,W,11,1,6,0.167,0,0,0.0,0,0,0.0,0,1,1,2,0,0,0,1,2,0,1
2016-11-02,22016,0021600063,2571,PHX vs. POR,W,11,1,2,0.5,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,0,2,-5,1
2016-10-31,22016,0021600045,2571,PHX @ LAC,L,13,4,5,0.8,1,2,0.5,0,0,0.0,0,2,2,1,1,0,0,1,9,-2,1
2016-10-30,22016,0021600036,2571,PHX vs. GSW,L,15,3,6,0.5,0,0,0.0,1,2,0.5,1,2,3,2,0,0,0,0,7,1,1
2016-10-26,22016,0021600012,2571,PHX vs. SAC,L,3,0,2,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,2,0,-15,1
2017-04-08,22016,0021601195,2440,GSW vs. NOP,W,7,1,1,1.0,1,1,1.0,0,0,0.0,1,2,3,2,0,0,1,0,3,4,1
2017-04-05,22016,0021601171,2440,GSW @ PHX,W,29,3,9,0.333,1,4,0.25,1,2,0.5,1,7,8,1,2,0,0,1,8,-1,1
2017-04-04,22016,0021601162,2440,GSW vs. MIN,W,26,5,6,0.833,2,3,0.667,0,0,0.0,0,6,6,4,1,0,0,3,12,9,1
2017-04-02,22016,0021601152,2440,GSW vs. WAS,W,20,0,3,0.0,0,3,0.0,2,2,1.0,0,2,2,2,0,1,0,1,2,9,1
2017-03-31,22016,0021601136,2440,GSW vs. HOU,W,26,2,4,0.5,0,1,0.0,2,2,1.0,1,1,2,2,3,0,0,1,6,4,1
2017-03-29,22016,0021601118,2440,GSW @ SAS,W,26,1,3,0.333,1,2,0.5,0,0,0.0,1,4,5,4,0,0,2,4,3,-2,1
2017-03-28,22016,0021601108,2440,GSW @ HOU,W,21,2,5,0.4,0,2,0.0,0,0,0.0,0,1,1,0,0,0,0,5,4,-8,1
2017-03-26,22016,0021601094,2440,GSW vs. MEM,W,26,3,6,0.5,1,3,0.333,3,3,1.0,0,4,4,2,0,1,4,4,10,10,1
2017-03-24,22016,0021601081,2440,GSW vs. SAC,W,14,1,2,0.5,0,1,0.0,0,0,0.0,1,3,4,1,0,1,0,2,2,-1,1
2017-03-21,22016,0021601055,2440,GSW @ DAL,W,23,2,4,0.5,2,2,1.0,0,0,0.0,0,5,5,5,0,0,3,1,6,8,1
2017-03-20,22016,0021601049,2440,GSW @ OKC,W,19,2,4,0.5,0,2,0.0,3,4,0.75,0,1,1,2,1,0,0,5,7,17,1
2017-03-18,22016,0021601035,2440,GSW vs. MIL,W,24,2,4,0.5,2,4,0.5,1,2,0.5,0,10,10,3,0,0,0,2,7,22,1
2017-03-16,22016,0021601019,2440,GSW vs. ORL,W,20,2,7,0.286,1,3,0.333,0,0,0.0,3,2,5,3,0,1,1,2,5,2,1
2017-03-14,22016,0021601003,2440,GSW vs. PHI,W,22,3,7,0.429,2,4,0.5,2,2,1.0,3,6,9,2,1,1,2,4,10,1,1
2017-03-11,22016,0021600980,2440,GSW @ SAS,L,36,4,11,0.364,2,7,0.286,4,4,1.0,1,8,9,4,1,0,5,2,14,-20,1
2017-03-10,22016,0021600968,2440,GSW @ MIN,L,10,2,2,1.0,1,1,1.0,0,0,0.0,0,2,2,1,0,0,0,3,5,-5,1
2017-03-08,22016,0021600959,2440,GSW vs. BOS,L,13,0,3,0.0,0,2,0.0,0,0,0.0,0,5,5,2,1,2,0,3,0,-5,1
2017-03-06,22016,0021600937,2440,GSW @ ATL,W,18,1,5,0.2,1,4,0.25,2,2,1.0,2,5,7,3,0,1,3,0,5,-3,1
2017-03-05,22016,0021600928,2440,GSW @ NYK,W,19,1,3,0.333,1,3,0.333,0,0,0.0,1,2,3,2,2,1,1,3,3,2,1
2017-03-02,22016,0021600906,2440,GSW @ CHI,L,12,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,2,1,2,-9,1
2017-02-15,22016,0021600847,2440,SAC @ GSW,L,32,5,12,0.417,1,5,0.2,4,4,1.0,3,11,14,3,1,0,1,2,15,-26,1
2017-02-14,22016,0021600833,2440,SAC @ LAL,W,27,2,7,0.286,1,5,0.2,0,0,0.0,2,4,6,3,1,1,2,2,5,0,1
2017-02-12,22016,0021600819,2440,SAC vs. NOP,W,34,5,9,0.556,2,6,0.333,0,0,0.0,1,4,5,3,0,1,2,1,12,3,1
2017-02-10,22016,0021600806,2440,SAC vs. ATL,W,25,2,5,0.4,1,3,0.333,0,0,0.0,1,3,4,5,2,1,1,4,5,5,1
2017-02-08,22016,0021600793,2440,SAC vs. BOS,W,31,3,6,0.5,3,6,0.5,5,5,1.0,0,11,11,4,1,0,3,3,14,26,1
2017-02-06,22016,0021600778,2440,SAC vs. CHI,L,33,7,10,0.7,3,4,0.75,2,2,1.0,1,8,9,5,0,0,3,3,19,18,1
2017-02-04,22016,0021600764,2440,SAC vs. GSW,W,34,4,10,0.4,2,4,0.5,1,2,0.5,3,11,14,2,1,1,1,3,11,10,1
2017-02-03,22016,0021600753,2440,SAC vs. PHX,L,39,3,9,0.333,0,4,0.0,0,0,0.0,0,10,10,4,0,1,1,3,6,-1,1
2017-01-31,22016,0021600726,2440,SAC @ HOU,L,30,2,8,0.25,1,5,0.2,0,0,0.0,1,10,11,3,0,0,2,3,5,-16,1
2017-01-30,22016,0021600266,2440,SAC @ PHI,L,22,6,12,0.5,4,7,0.571,0,0,0.0,2,1,3,2,1,0,1,4,16,4,1
2017-01-28,22016,0021600704,2440,SAC @ CHA,W,15,0,4,0.0,0,2,0.0,0,0,0.0,0,4,4,2,1,0,2,1,0,2,1
2017-01-27,22016,0021600696,2440,SAC @ IND,L,21,0,3,0.0,0,2,0.0,2,2,1.0,0,2,2,1,1,0,0,4,2,9,1
2017-01-25,22016,0021600680,2440,SAC @ CLE,W,16,2,7,0.286,2,5,0.4,0,0,0.0,2,4,6,3,1,0,1,4,6,9,1
2017-01-23,22016,0021600669,2440,SAC @ DET,W,25,4,9,0.444,1,3,0.333,1,1,1.0,1,7,8,2,1,0,2,3,10,-3,1
2017-01-21,22016,0021600660,2440,SAC @ CHI,L,21,1,4,0.25,1,2,0.5,0,0,0.0,0,3,3,1,0,0,1,2,3,-5,1
2017-01-20,22016,0021600644,2440,SAC @ MEM,L,18,3,9,0.333,1,4,0.25,1,1,1.0,0,1,1,2,0,0,0,2,8,-19,1
2017-01-18,22016,0021600635,2440,SAC vs. IND,L,20,2,7,0.286,1,4,0.25,2,2,1.0,2,2,4,4,0,0,2,1,7,-15,1
2017-01-15,22016,0021600610,2440,SAC vs. OKC,L,27,3,6,0.5,1,2,0.5,0,0,0.0,4,4,8,3,1,0,2,5,7,-6,1
2017-01-13,22016,0021600599,2440,SAC vs. CLE,L,18,4,8,0.5,0,4,0.0,0,0,0.0,1,4,5,0,0,0,1,3,8,8,1
2017-01-08,22016,0021600566,2440,SAC vs. GSW,L,18,0,4,0.0,0,3,0.0,0,0,0.0,0,3,3,3,1,0,1,1,0,7,1
2017-01-06,22016,0021600551,2440,SAC vs. LAC,L,24,1,6,0.167,1,2,0.5,1,2,0.5,1,5,6,6,0,0,0,3,4,13,1
2017-01-04,22016,0021600535,2440,SAC vs. MIA,L,33,5,9,0.556,2,4,0.5,0,0,0.0,1,6,7,5,0,1,4,5,12,-22,1
2017-01-03,22016,0021600526,2440,SAC @ DEN,W,28,2,6,0.333,1,4,0.25,0,0,0.0,0,3,3,3,1,0,0,1,5,0,1
2016-12-31,22016,0021600502,2440,SAC vs. MEM,L,33,5,8,0.625,5,7,0.714,5,7,0.714,1,7,8,3,0,0,1,1,20,-6,1
2016-12-28,22016,0021600484,2440,SAC @ POR,L,29,5,11,0.455,1,4,0.25,2,2,1.0,1,4,5,2,1,1,3,5,13,-13,1
2016-12-26,22016,0021600471,2440,SAC vs. PHI,W,13,1,3,0.333,1,2,0.5,0,0,0.0,0,2,2,2,0,0,2,1,3,-7,1
2016-12-23,22016,0021600450,2440,SAC @ MIN,W,32,4,6,0.667,2,4,0.5,0,0,0.0,0,5,5,5,0,0,3,2,10,7,1
2016-12-21,22016,0021600434,2440,SAC @ UTA,W,27,3,7,0.429,2,3,0.667,0,1,0.0,2,1,3,1,1,0,0,2,8,-12,1
2016-12-20,22016,0021600428,2440,SAC vs. POR,W,19,0,4,0.0,0,2,0.0,2,4,0.5,1,3,4,4,0,0,1,3,2,-10,1
2016-12-18,22016,0021600411,2440,SAC @ DAL,L,25,3,7,0.429,1,4,0.25,0,0,0.0,1,2,3,0,1,0,0,3,7,-10,1
2016-12-16,22016,0021600394,2440,SAC @ MEM,W,29,2,8,0.25,0,4,0.0,3,6,0.5,2,8,10,3,0,1,2,0,7,6,1
2016-12-14,22016,0021600380,2440,SAC @ HOU,L,21,3,5,0.6,3,4,0.75,0,0,0.0,0,2,2,1,1,0,0,1,9,-12,1
2016-12-10,22016,0021600354,2440,SAC @ UTA,L,15,1,5,0.2,0,2,0.0,0,0,0.0,0,2,2,2,1,0,0,2,2,-10,1
2016-12-07,22016,0021600328,2440,SAC @ DAL,W,24,1,2,0.5,0,1,0.0,0,0,0.0,0,3,3,5,1,0,1,4,2,0,1
2016-12-04,22016,0021600302,2440,SAC @ NYK,L,17,1,11,0.091,0,4,0.0,0,0,0.0,2,1,3,1,2,0,1,1,2,-21,1
2016-12-02,22016,0021600283,2440,SAC @ BOS,L,31,3,11,0.273,1,4,0.25,5,6,0.833,3,13,16,5,2,1,2,2,12,6,1
2016-11-28,22016,0021600253,2440,SAC @ WAS,L,27,1,6,0.167,0,3,0.0,1,2,0.5,0,2,2,2,2,0,2,5,3,-4,1
2016-11-27,22016,0021600247,2440,SAC @ BKN,W,19,3,5,0.6,1,3,0.333,0,0,0.0,1,3,4,6,0,1,2,2,7,18,1
2016-11-25,22016,0021600239,2440,SAC vs. HOU,L,33,5,10,0.5,2,7,0.286,0,0,0.0,0,3,3,2,0,0,1,1,12,-7,1
2016-11-23,22016,0021600224,2440,SAC vs. OKC,W,29,0,3,0.0,0,3,0.0,0,0,0.0,1,3,4,5,0,1,1,2,0,17,1
2016-11-20,22016,0021600196,2440,SAC vs. TOR,W,36,3,10,0.3,2,6,0.333,0,0,0.0,0,1,1,2,1,0,3,2,8,-5,1
2016-11-18,22016,0021600183,2440,SAC vs. LAC,L,30,5,10,0.5,4,6,0.667,1,2,0.5,2,5,7,1,1,2,2,4,15,1,1
2016-11-16,22016,0021600168,2440,SAC vs. SAS,L,28,6,9,0.667,2,4,0.5,1,2,0.5,1,1,2,2,1,1,2,4,15,15,1
2016-11-11,22016,0021600128,2440,SAC @ POR,L,19,1,4,0.25,1,4,0.25,2,2,1.0,1,3,4,1,0,0,2,1,5,7,1
2016-11-10,22016,0021600120,2440,SAC vs. LAL,L,29,3,8,0.375,1,4,0.25,0,0,0.0,2,3,5,1,2,2,2,3,7,-14,1
2016-11-08,22016,0021600105,2440,SAC vs. NOP,W,27,2,5,0.4,1,4,0.25,0,0,0.0,0,8,8,3,0,0,1,2,5,5,1
2016-11-06,22016,0021600089,2440,SAC @ TOR,W,30,2,7,0.286,0,3,0.0,4,5,0.8,3,7,10,1,1,0,2,5,8,4,1
2016-11-05,22016,0021600085,2440,SAC @ MIL,L,14,2,7,0.286,0,1,0.0,2,2,1.0,0,2,2,2,0,0,0,0,6,-16,1
2016-11-03,22016,0021600065,2440,SAC @ ORL,L,9,1,2,0.5,0,1,0.0,0,0,0.0,1,2,3,1,0,0,2,0,2,-10,1
2016-11-01,22016,0021600049,2440,SAC @ MIA,L,23,0,7,0.0,0,5,0.0,0,0,0.0,3,5,8,2,1,0,3,2,0,-12,1
2016-10-31,22016,0021600044,2440,SAC @ ATL,L,28,4,9,0.444,4,8,0.5,2,2,1.0,0,5,5,3,1,0,4,4,14,-24,1
2016-10-29,22016,0021600034,2440,SAC vs. MIN,W,27,4,10,0.4,3,6,0.5,1,2,0.5,0,5,5,9,1,1,2,4,12,8,1
2016-10-27,22016,0021600016,2440,SAC vs. SAS,L,27,1,4,0.25,1,3,0.333,0,0,0.0,0,0,0,1,1,0,2,3,3,-14,1
2016-10-26,22016,0021600012,2440,SAC @ PHX,W,28,6,9,0.667,2,5,0.4,0,0,0.0,1,6,7,3,0,0,1,4,14,12,1
2017-04-12,22016,0021601228,101138,LAC vs. SAC,W,9,1,2,0.5,0,0,0.0,5,6,0.833,0,1,1,0,0,0,0,1,7,-4,1
2017-04-10,22016,0021601210,101138,LAC vs. HOU,W,12,4,5,0.8,0,0,0.0,2,2,1.0,3,2,5,1,0,0,0,0,10,1,1
2017-04-05,22016,0021601172,101138,LAC vs. DAL,W,5,0,1,0.0,0,0,0.0,2,2,1.0,0,0,0,0,0,0,1,2,2,-1,1
2017-04-01,22016,0021601137,101138,LAC vs. LAL,W,8,1,1,1.0,0,0,0.0,2,2,1.0,1,3,4,0,0,0,0,1,4,-11,1
2017-03-26,22016,0021601089,101138,LAC vs. SAC,L,5,0,2,0.0,0,0,0.0,4,4,1.0,2,1,3,0,1,0,0,0,4,-11,1
2017-03-21,22016,0021601058,101138,LAC @ LAL,W,15,3,6,0.5,0,0,0.0,4,4,1.0,0,2,2,0,1,1,2,3,10,-12,1
2017-03-20,22016,0021601050,101138,LAC vs. NYK,W,6,0,1,0.0,0,0,0.0,0,0,0.0,1,1,2,0,0,0,0,0,0,-11,1
2017-03-18,22016,0021601031,101138,LAC vs. CLE,W,7,3,3,1.0,0,0,0.0,1,1,1.0,0,2,2,0,0,0,1,0,7,2,1
2017-03-16,22016,0021601018,101138,LAC @ DEN,L,24,6,8,0.75,0,0,0.0,3,5,0.6,1,3,4,0,1,1,0,0,15,-12,1
2017-03-09,22016,0021600961,101138,LAC @ MEM,W,4,2,2,1.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,4,-1,1
2017-03-08,22016,0021600955,101138,LAC @ MIN,L,7,0,4,0.0,0,0,0.0,1,2,0.5,3,1,4,0,1,0,0,1,1,2,1
2017-03-03,22016,0021600912,101138,LAC @ MIL,L,6,1,2,0.5,0,0,0.0,1,1,1.0,1,2,3,1,0,0,0,0,3,9,1
2017-03-01,22016,0021600904,101138,LAC vs. HOU,L,9,1,5,0.2,0,1,0.0,0,0,0.0,1,2,3,0,0,0,0,1,2,-5,1
2017-02-24,22016,0021600865,101138,LAC vs. SAS,L,10,2,5,0.4,0,0,0.0,1,2,0.5,3,3,6,0,1,1,0,0,5,-4,1
2017-02-23,22016,0021600854,101138,LAC @ GSW,L,13,3,5,0.6,0,0,0.0,3,4,0.75,1,3,4,0,1,0,0,3,9,5,1
2017-02-15,22016,0021600846,101138,LAC vs. ATL,W,6,1,2,0.5,0,0,0.0,2,2,1.0,0,1,1,0,1,0,1,0,4,-3,1
2017-02-08,22016,0021600791,101138,LAC @ NYK,W,8,2,3,0.667,0,0,0.0,0,0,0.0,0,0,0,0,0,1,0,1,4,0,1
2017-02-06,22016,0021600771,101138,LAC @ TOR,L,7,1,2,0.5,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,-4,1
2017-02-02,22016,0021600745,101138,LAC vs. GSW,L,16,3,5,0.6,0,0,0.0,1,1,1.0,0,2,2,0,0,0,1,2,7,0,1
2017-02-01,22016,0021600739,101138,LAC @ PHX,W,6,3,3,1.0,0,0,0.0,2,2,1.0,0,1,1,0,0,0,0,0,8,0,1
